OrderID,City,Zone,Timestamp,TimeBlock,DemandIndex,FuelPrice,TrafficIndex,Distance_km,Price,Cost,Profit,PredictedPrice,PredictedProfit
BANG227,Bangalore,South,29-08-2025 23:16,Night,84,106.8,0.86,13.65,204.52,189.9,14.62,204.43,14.64
BANG228,Bangalore,South,29-08-2025 05:46,Night,43,106.67,0.65,6.62,130.56,119.54,11.02,130.59,10.93
BANG229,Bangalore,East,29-08-2025 05:40,Night,72,106.53,0.7,6.16,127.66,114.86,12.8,127.76,12.77
BANG230,Bangalore,East,29-08-2025 03:53,Night,79,106.56,0.85,14.9,208.59,202.28,6.31,208.63,6.34
BANG231,Bangalore,East,27-08-2025 14:34,Afternoon,88,106.53,0.73,9.43,163.92,147.56,16.36,163.95,16.32
BANG232,Bangalore,South,28-08-2025 22:09,Night,47,106.64,0.98,13.04,205.93,183.72,22.21,205.9,22.26
BANG233,Bangalore,Central,28-08-2025 23:52,Night,68,106.61,0.65,5.82,122.17,111.5,10.67,122.21,10.63
BANG234,Bangalore,South,29-08-2025 09:10,Morning,54,106.72,0.58,5.91,133.18,112.46,20.72,133.24,20.63
BANG235,Bangalore,East,29-08-2025 06:41,Morning,50,106.67,0.73,10.01,169.4,153.44,15.96,169.41,16.05
BANG236,Bangalore,South,28-08-2025 15:02,Afternoon,40,106.64,0.54,3.67,104.64,90.02,14.62,104.55,14.55
BANG237,Bangalore,East,29-08-2025 20:28,Evening,79,106.74,0.56,8.4,150.75,137.37,13.38,150.84,13.36
BANG238,Bangalore,West,29-08-2025 02:31,Night,41,106.52,0.98,8.52,148.69,138.46,10.23,148.71,10.3
BANG239,Bangalore,Central,29-08-2025 19:14,Evening,42,106.54,0.62,7.91,137.87,132.37,5.5,137.82,5.47
BANG240,Bangalore,Central,27-08-2025 03:29,Night,51,106.77,0.62,14.28,212.0,196.18,15.82,212.1,15.86
BANG241,Bangalore,South,29-08-2025 05:39,Night,55,106.73,0.79,12.59,189.72,179.26,10.46,189.7,10.4
BANG242,Bangalore,Central,27-08-2025 16:55,Afternoon,77,106.58,0.55,11.47,186.6,167.99,18.61,186.65,18.63
BANG243,Bangalore,North,27-08-2025 22:20,Night,54,106.75,0.95,8.0,153.79,133.38,20.41,153.85,20.33
BANG244,Bangalore,Central,29-08-2025 10:56,Morning,65,106.71,0.8,12.94,206.55,182.76,23.79,206.5,23.86
BANG245,Bangalore,West,27-08-2025 12:21,Afternoon,49,106.6,0.95,11.89,185.11,172.2,12.91,185.18,12.91
BANG246,Bangalore,East,28-08-2025 20:48,Evening,58,106.59,0.51,3.4,106.73,87.3,19.43,106.71,19.37
BANG247,Bangalore,North,27-08-2025 18:50,Evening,64,106.6,0.79,4.41,111.47,97.4,14.07,111.42,14.03
BANG248,Bangalore,Central,27-08-2025 06:48,Morning,44,106.78,0.95,9.07,164.62,144.09,20.53,164.65,20.6
BANG249,Bangalore,Central,27-08-2025 12:15,Afternoon,47,106.64,0.74,4.58,120.92,99.12,21.8,120.94,21.71
BANG250,Bangalore,North,27-08-2025 23:30,Night,41,106.53,0.78,7.67,139.33,129.96,9.37,139.4,9.32
BANG251,Bangalore,West,27-08-2025 17:58,Afternoon,89,106.51,0.79,3.23,104.34,85.56,18.78,104.36,18.87
BANG252,Bangalore,East,27-08-2025 03:32,Night,87,106.56,0.52,11.57,188.19,168.98,19.21,188.11,19.17
BANG253,Bangalore,Central,27-08-2025 20:50,Evening,89,106.7,0.65,12.1,193.44,174.35,19.09,193.49,19.09
BANG254,Bangalore,South,28-08-2025 07:22,Morning,55,106.57,0.66,5.39,131.81,107.18,24.63,131.88,24.56
BANG255,Bangalore,East,28-08-2025 20:12,Evening,55,106.53,0.99,12.97,199.52,182.97,16.55,199.61,16.62
BANG256,Bangalore,West,27-08-2025 07:35,Morning,85,106.77,0.56,8.04,146.17,133.78,12.39,146.13,12.44
BANG257,Bangalore,North,29-08-2025 15:10,Afternoon,61,106.76,0.86,6.91,132.41,122.48,9.93,132.32,9.87
BANG258,Bangalore,West,29-08-2025 13:07,Afternoon,68,106.53,0.58,8.15,147.2,134.76,12.44,147.11,12.39
BANG259,Bangalore,South,27-08-2025 03:09,Night,87,106.78,0.82,3.4,106.43,87.39,19.04,106.38,19.04
BANG260,Bangalore,Central,27-08-2025 21:13,Evening,50,106.51,0.79,5.79,127.91,111.16,16.75,127.93,16.82
BANG261,Bangalore,South,28-08-2025 18:04,Evening,69,106.53,0.69,6.28,135.31,116.06,19.25,135.3,19.16
BANG262,Bangalore,Central,27-08-2025 00:25,Night,54,106.62,0.83,10.61,170.66,159.41,11.25,170.69,11.31
BANG263,Bangalore,East,29-08-2025 19:45,Evening,64,106.53,0.99,3.49,102.82,88.16,14.66,102.77,14.75
BANG264,Bangalore,East,28-08-2025 01:09,Night,83,106.73,0.67,14.4,218.77,197.36,21.41,218.84,21.48
BANG265,Bangalore,West,28-08-2025 14:14,Afternoon,60,106.6,0.54,7.94,141.5,132.7,8.8,141.51,8.87
BANG266,Bangalore,East,27-08-2025 20:39,Evening,76,106.61,0.78,14.46,221.96,197.91,24.05,222.01,24.07
BANG267,Bangalore,South,27-08-2025 21:16,Evening,68,106.69,0.9,6.41,123.66,117.44,6.22,123.71,6.24
BANG268,Bangalore,North,28-08-2025 15:14,Afternoon,73,106.8,0.61,3.73,112.01,90.7,21.31,111.97,21.31
BANG269,Bangalore,East,27-08-2025 06:45,Morning,83,106.51,0.85,8.91,155.87,142.35,13.52,155.88,13.52
BANG270,Bangalore,South,27-08-2025 10:57,Morning,80,106.61,0.96,9.38,153.17,147.11,6.06,153.12,6.1
BANG271,Bangalore,North,28-08-2025 17:36,Afternoon,86,106.78,0.84,14.51,209.99,198.49,11.5,209.95,11.57
BANG272,Bangalore,Central,29-08-2025 17:17,Afternoon,44,106.75,0.94,5.64,126.12,109.78,16.34,126.13,16.32
BANG273,Bangalore,North,29-08-2025 18:12,Evening,66,106.63,0.9,13.75,213.33,190.82,22.51,213.4,22.5
BANG274,Bangalore,Central,27-08-2025 23:05,Night,57,106.62,0.56,6.87,141.41,122.01,19.4,141.46,19.41
BANG275,Bangalore,East,27-08-2025 12:41,Afternoon,49,106.78,0.76,11.45,188.1,167.89,20.21,188.13,20.3
BANG276,Bangalore,East,27-08-2025 05:59,Night,52,106.75,0.81,12.98,198.53,183.18,15.35,198.54,15.41
BANG277,Bangalore,South,29-08-2025 04:03,Night,62,106.52,0.71,3.35,94.64,86.76,7.88,94.7,7.97
BANG278,Bangalore,West,28-08-2025 02:41,Night,84,106.8,0.59,8.8,164.4,141.4,23.0,164.46,23.0
BANG279,Bangalore,West,28-08-2025 19:28,Evening,69,106.64,0.54,12.05,190.58,173.82,16.76,190.51,16.73
BANG280,Bangalore,South,27-08-2025 06:53,Morning,65,106.75,0.84,3.56,102.75,88.98,13.77,102.73,13.74
BANG281,Bangalore,West,28-08-2025 23:32,Night,69,106.74,0.76,13.55,213.56,188.87,24.69,213.57,24.74
BANG282,Bangalore,West,27-08-2025 07:36,Morning,49,106.61,0.82,6.21,136.32,115.4,20.92,136.39,20.95
BANG283,Bangalore,West,27-08-2025 07:24,Morning,61,106.62,0.59,13.16,193.96,184.91,9.05,194.02,8.98
BANG284,Bangalore,North,27-08-2025 06:35,Morning,57,106.52,0.75,5.32,127.92,106.46,21.46,127.93,21.46
BANG285,Bangalore,West,29-08-2025 01:34,Night,66,106.57,0.56,5.45,131.74,107.78,23.96,131.79,23.86
BANG286,Bangalore,West,27-08-2025 20:54,Evening,73,106.66,0.7,7.55,146.85,128.83,18.02,146.88,17.98
BANG287,Bangalore,East,29-08-2025 02:08,Night,62,106.71,0.81,9.33,155.04,146.66,8.38,154.98,8.41
BANG288,Bangalore,East,28-08-2025 20:07,Evening,44,106.55,0.59,4.64,120.59,99.68,20.91,120.63,21.0
BANG289,Bangalore,West,29-08-2025 01:54,Night,75,106.8,0.6,6.08,123.14,114.2,8.94,123.04,8.86
BANG290,Bangalore,North,28-08-2025 08:09,Morning,46,106.6,1.0,12.84,201.96,181.7,20.26,201.91,20.28
BANG291,Bangalore,East,29-08-2025 18:43,Evening,53,106.7,0.53,12.38,187.64,177.15,10.49,187.6,10.52
BANG292,Bangalore,North,28-08-2025 20:27,Evening,57,106.64,0.99,5.94,135.29,112.72,22.57,135.3,22.53
BANG293,Bangalore,West,27-08-2025 09:19,Morning,85,106.73,0.61,11.1,185.64,164.36,21.28,185.66,21.27
BANG294,Bangalore,South,29-08-2025 22:52,Night,77,106.59,0.89,12.05,198.58,173.8,24.78,198.63,24.8
BANG295,Bangalore,Central,29-08-2025 10:14,Morning,83,106.68,0.59,9.61,174.33,149.44,24.89,174.28,24.89
BANG296,Bangalore,West,28-08-2025 01:23,Night,57,106.7,0.53,4.84,118.5,101.75,16.75,118.59,16.85
BANG297,Bangalore,East,27-08-2025 15:08,Afternoon,59,106.66,0.51,10.92,168.55,162.53,6.02,168.55,6.01
BANG298,Bangalore,East,27-08-2025 20:55,Evening,45,106.51,0.71,14.42,214.47,197.46,17.01,214.39,16.99
BANG299,Bangalore,West,29-08-2025 01:37,Night,83,106.54,0.75,14.57,213.48,198.97,14.51,213.55,14.46
BANG300,Bangalore,Central,28-08-2025 21:59,Evening,45,106.71,0.81,8.15,154.42,134.85,19.57,154.51,19.55
BANG301,Bangalore,South,28-08-2025 09:03,Morning,78,106.7,0.66,7.34,139.26,126.75,12.51,139.32,12.57
BANG302,Bangalore,North,28-08-2025 15:32,Afternoon,76,106.57,0.98,5.5,126.77,108.28,18.49,126.77,18.42
BANG303,Bangalore,South,29-08-2025 16:11,Afternoon,69,106.66,0.91,8.6,146.86,139.33,7.53,146.95,7.56
BANG304,Bangalore,West,27-08-2025 16:53,Afternoon,73,106.63,0.65,12.48,194.23,178.12,16.11,194.26,16.07
BANG305,Bangalore,South,29-08-2025 20:04,Evening,54,106.52,0.54,11.8,185.67,171.26,14.41,185.64,14.5
BANG306,Bangalore,East,27-08-2025 18:51,Evening,61,106.61,0.8,14.02,216.77,193.5,23.27,216.69,23.3
BANG307,Bangalore,South,27-08-2025 21:21,Evening,41,106.61,0.7,4.05,111.67,93.8,17.87,111.64,17.97
BANG308,Bangalore,Central,29-08-2025 11:04,Morning,65,106.66,0.96,14.6,223.6,199.33,24.27,223.51,24.36
BANG309,Bangalore,South,29-08-2025 16:14,Afternoon,68,106.57,0.95,6.93,127.69,122.58,5.11,127.65,5.12
BANG310,Bangalore,East,29-08-2025 06:19,Morning,78,106.63,0.64,8.06,146.32,133.92,12.4,146.34,12.38
BANG311,Bangalore,West,27-08-2025 06:17,Morning,76,106.56,0.76,3.46,103.22,87.88,15.34,103.29,15.27
BANG312,Bangalore,South,27-08-2025 02:52,Night,51,106.58,0.76,14.39,216.41,197.19,19.22,216.35,19.12
BANG313,Bangalore,West,27-08-2025 22:20,Night,67,106.69,0.86,12.36,197.47,176.94,20.53,197.52,20.62
BANG314,Bangalore,North,28-08-2025 10:07,Morning,85,106.75,0.84,6.02,130.98,113.57,17.41,130.96,17.41
BANG315,Bangalore,South,29-08-2025 18:26,Evening,68,106.6,0.7,3.9,107.63,92.3,15.33,107.62,15.41
BANG316,Bangalore,North,28-08-2025 17:31,Afternoon,75,106.75,0.8,12.63,195.46,179.68,15.78,195.42,15.84
BANG317,Bangalore,West,28-08-2025 15:33,Afternoon,64,106.62,0.69,10.35,174.39,156.81,17.58,174.39,17.54
BANG318,Bangalore,Central,29-08-2025 23:01,Night,85,106.74,0.96,11.2,184.56,165.37,19.19,184.66,19.14
BANG319,Bangalore,West,29-08-2025 16:31,Afternoon,71,106.62,0.54,14.45,218.73,197.81,20.92,218.76,20.98
BANG320,Bangalore,Central,27-08-2025 18:59,Evening,40,106.51,0.64,12.68,201.38,180.06,21.32,201.33,21.3
BANG321,Bangalore,East,27-08-2025 01:33,Night,78,106.62,0.51,13.7,208.25,190.31,17.94,208.34,17.95
BANG322,Bangalore,North,27-08-2025 14:01,Afternoon,76,106.54,0.89,11.02,187.19,163.47,23.72,187.19,23.77
BANG323,Bangalore,North,27-08-2025 10:15,Morning,81,106.76,1.0,4.61,117.59,99.48,18.11,117.6,18.05
BANG324,Bangalore,East,27-08-2025 17:58,Afternoon,55,106.64,0.7,13.65,213.9,189.82,24.08,213.8,24.16
BANG325,Bangalore,South,28-08-2025 23:29,Night,75,106.55,0.71,12.19,199.73,175.18,24.55,199.81,24.6
BANG326,Bangalore,North,27-08-2025 04:31,Night,60,106.64,0.97,13.13,209.41,184.62,24.79,209.47,24.77
BANG327,Bangalore,West,27-08-2025 21:13,Evening,79,106.56,0.73,12.38,186.72,177.08,9.64,186.73,9.66
BANG328,Bangalore,Central,27-08-2025 05:25,Night,40,106.75,0.57,3.29,91.51,86.28,5.23,91.51,5.19
BANG329,Bangalore,West,28-08-2025 16:17,Afternoon,69,106.74,0.54,11.13,175.07,164.67,10.4,174.97,10.44
BANG330,Bangalore,East,28-08-2025 18:58,Evening,44,106.71,0.95,10.85,172.14,161.85,10.29,172.22,10.25
BANG331,Bangalore,North,28-08-2025 18:20,Evening,89,106.78,0.64,11.22,183.85,165.59,18.26,183.82,18.28
BANG332,Bangalore,South,27-08-2025 06:23,Morning,42,106.53,0.94,14.47,222.96,197.97,24.99,222.87,24.92
BANG333,Bangalore,South,27-08-2025 08:29,Morning,51,106.69,0.75,7.47,152.64,128.05,24.59,152.58,24.51
BANG334,Bangalore,Central,29-08-2025 12:06,Afternoon,55,106.65,0.98,11.32,181.92,166.52,15.4,181.96,15.36
BANG335,Bangalore,North,27-08-2025 17:57,Afternoon,42,106.51,0.8,14.19,211.16,195.16,16.0,211.07,16.07
BANG336,Bangalore,South,27-08-2025 03:22,Night,53,106.66,0.98,5.19,128.1,105.23,22.87,128.08,22.78
BANG337,Bangalore,Central,27-08-2025 16:16,Afternoon,55,106.68,0.54,14.12,218.4,194.54,23.86,218.35,23.9
BANG338,Bangalore,North,28-08-2025 03:37,Night,68,106.68,0.97,7.42,150.26,127.54,22.72,150.25,22.77
BANG339,Bangalore,Central,29-08-2025 08:35,Morning,42,106.53,0.75,14.52,216.64,198.46,18.18,216.55,18.24
BANG340,Bangalore,West,29-08-2025 10:33,Morning,71,106.66,0.99,5.89,125.04,112.23,12.81,124.98,12.78
BANG341,Bangalore,East,27-08-2025 17:33,Afternoon,64,106.63,0.99,5.04,112.73,103.72,9.01,112.7,8.97
BANG342,Bangalore,Central,27-08-2025 08:10,Morning,71,106.79,0.52,5.39,114.0,107.3,6.7,113.93,6.63
BANG343,Bangalore,South,29-08-2025 06:35,Morning,75,106.67,0.52,5.93,121.58,112.64,8.94,121.62,8.84
BANG344,Bangalore,South,29-08-2025 23:48,Night,84,106.65,0.95,11.12,182.84,164.52,18.32,182.9,18.27
BANG345,Bangalore,Central,29-08-2025 22:32,Night,65,106.54,0.56,10.24,165.67,155.67,10.0,165.64,10.06
BANG346,Bangalore,West,29-08-2025 06:53,Morning,77,106.78,0.72,11.44,181.67,167.79,13.88,181.69,13.86
BANG347,Bangalore,South,27-08-2025 18:03,Evening,72,106.71,0.94,12.91,192.66,182.46,10.2,192.7,10.19
BANG348,Bangalore,North,27-08-2025 03:15,Night,70,106.56,0.65,3.97,100.16,92.98,7.18,100.18,7.23
BANG349,Bangalore,West,27-08-2025 05:17,Night,40,106.7,0.99,10.75,172.06,160.85,11.21,172.03,11.21
BANG350,Bangalore,West,28-08-2025 12:26,Afternoon,59,106.54,0.91,4.12,114.17,94.47,19.7,114.2,19.78
BANG351,Bangalore,West,27-08-2025 16:05,Afternoon,61,106.78,0.52,12.7,203.3,180.39,22.91,203.32,22.93
BANG352,Bangalore,East,29-08-2025 07:25,Morning,86,106.68,0.95,6.22,131.83,115.54,16.29,131.87,16.37
BANG353,Bangalore,South,29-08-2025 03:49,Night,50,106.75,0.69,11.54,193.15,168.77,24.38,193.13,24.38
BANG354,Bangalore,South,27-08-2025 09:18,Morning,57,106.74,0.92,3.52,108.03,88.57,19.46,108.07,19.48
BANG355,Bangalore,North,29-08-2025 16:41,Afternoon,62,106.69,0.68,8.41,156.95,137.44,19.51,156.99,19.58
BANG356,Bangalore,West,29-08-2025 21:05,Evening,72,106.65,0.99,12.68,192.44,180.12,12.32,192.45,12.35
BANG357,Bangalore,Central,27-08-2025 19:42,Evening,80,106.77,0.9,5.98,130.79,113.18,17.61,130.88,17.55
BANG358,Bangalore,North,28-08-2025 11:58,Morning,84,106.58,0.67,11.23,189.69,165.59,24.1,189.69,24.1
BANG359,Bangalore,Central,29-08-2025 17:00,Afternoon,72,106.57,0.82,11.8,177.8,171.28,6.52,177.76,6.53
BANG360,Bangalore,North,29-08-2025 09:40,Morning,58,106.63,0.95,7.28,144.08,126.12,17.96,144.07,17.93
BANG361,Bangalore,South,27-08-2025 00:12,Night,44,106.71,0.63,11.0,174.43,163.35,11.08,174.52,11.1
BANG362,Bangalore,West,27-08-2025 11:11,Morning,65,106.6,0.85,5.01,117.16,103.4,13.76,117.07,13.82
BANG363,Bangalore,East,29-08-2025 23:15,Night,63,106.65,0.56,14.01,201.25,193.42,7.83,201.22,7.77
BANG364,Bangalore,South,29-08-2025 03:43,Night,52,106.72,0.65,5.05,112.85,103.86,8.99,112.9,9.09
BANG365,Bangalore,South,29-08-2025 00:54,Night,67,106.5,0.89,4.88,115.06,102.05,13.01,115.09,13.01
BANG366,Bangalore,East,29-08-2025 08:44,Morning,87,106.75,0.51,6.36,130.67,116.98,13.69,130.58,13.72
BANG367,Bangalore,North,29-08-2025 03:31,Night,65,106.79,1.0,10.9,176.3,162.4,13.9,176.35,13.93
BANG368,Bangalore,North,27-08-2025 01:55,Night,77,106.68,0.72,5.4,128.32,107.34,20.98,128.31,20.94
BANG369,Bangalore,East,29-08-2025 20:52,Evening,75,106.76,1.0,3.46,107.07,87.98,19.09,107.09,19.14
BANG370,Bangalore,West,27-08-2025 18:57,Evening,54,106.53,0.71,13.66,212.3,189.86,22.44,212.33,22.36
BANG371,Bangalore,Central,27-08-2025 16:34,Afternoon,47,106.55,0.61,6.31,132.16,116.38,15.78,132.12,15.81
BANG372,Bangalore,East,29-08-2025 11:03,Morning,85,106.77,0.82,13.77,205.16,191.08,14.08,205.07,14.13
BANG373,Bangalore,North,29-08-2025 16:10,Afternoon,75,106.51,0.85,9.07,167.75,143.96,23.79,167.73,23.78
BANG374,Bangalore,West,27-08-2025 05:28,Night,63,106.51,0.59,7.91,147.25,132.35,14.9,147.31,14.99
BANG375,Bangalore,South,27-08-2025 18:55,Evening,66,106.67,0.67,6.97,135.95,123.04,12.91,136.0,12.9
BANG376,Bangalore,North,28-08-2025 19:45,Evening,72,106.72,0.66,6.5,125.72,118.36,7.36,125.78,7.44
BANG377,Bangalore,East,27-08-2025 19:48,Evening,48,106.69,0.57,13.34,196.63,186.74,9.89,196.69,9.96
BANG378,Bangalore,East,28-08-2025 08:14,Morning,78,106.78,0.76,7.32,149.85,126.59,23.26,149.94,23.22
BANG379,Bangalore,West,27-08-2025 00:35,Night,88,106.53,0.66,6.26,139.66,115.86,23.8,139.59,23.9
BANG380,Bangalore,West,27-08-2025 23:37,Night,89,106.75,0.81,8.3,149.02,136.38,12.64,149.0,12.61
BANG381,Bangalore,West,29-08-2025 03:50,Night,75,106.76,0.87,14.66,224.06,199.98,24.08,224.15,24.08
BANG382,Bangalore,Central,29-08-2025 20:28,Evening,62,106.6,0.91,9.56,171.4,148.9,22.5,171.37,22.52
BANG383,Bangalore,East,28-08-2025 15:57,Afternoon,44,106.65,0.76,7.79,151.84,131.23,20.61,151.86,20.55
BANG384,Bangalore,Central,29-08-2025 13:35,Afternoon,46,106.69,0.68,11.69,184.85,170.24,14.61,184.82,14.64
BANG385,Bangalore,South,29-08-2025 22:55,Night,68,106.56,0.68,14.76,216.77,200.88,15.89,216.79,15.9
BANG386,Bangalore,Central,27-08-2025 04:42,Night,43,106.58,0.87,10.93,169.49,162.59,6.9,169.53,6.91
BANG387,Bangalore,East,29-08-2025 17:38,Afternoon,46,106.56,0.86,3.51,94.7,88.38,6.32,94.75,6.25
BANG388,Bangalore,Central,28-08-2025 10:51,Morning,89,106.78,0.83,5.33,112.46,106.69,5.77,112.39,5.8
BANG389,Bangalore,East,29-08-2025 14:46,Afternoon,63,106.52,0.67,8.76,148.77,140.86,7.91,148.77,7.86
BANG390,Bangalore,Central,27-08-2025 01:23,Night,81,106.7,0.82,11.2,175.0,165.35,9.65,174.95,9.66
BANG391,Bangalore,South,27-08-2025 09:12,Morning,63,106.66,0.58,13.04,192.97,183.73,9.24,192.96,9.26
BANG392,Bangalore,West,29-08-2025 18:41,Evening,65,106.65,0.95,7.42,142.53,127.52,15.01,142.45,15.04
BANG393,Bangalore,North,27-08-2025 20:20,Evening,89,106.76,0.99,3.83,100.21,91.68,8.53,100.13,8.46
BANG394,Bangalore,North,29-08-2025 14:23,Afternoon,58,106.57,0.66,11.86,189.84,171.88,17.96,189.82,18.0
BANG395,Bangalore,East,28-08-2025 16:57,Afternoon,64,106.8,0.86,8.65,160.85,139.9,20.95,160.88,20.95
BANG396,Bangalore,Central,28-08-2025 05:13,Night,76,106.64,0.92,11.48,177.95,168.12,9.83,178.03,9.9
BANG397,Bangalore,West,28-08-2025 21:35,Evening,87,106.57,0.96,12.42,190.48,177.48,13.0,190.58,12.99
BANG398,Bangalore,North,27-08-2025 03:59,Night,50,106.52,0.6,7.91,138.41,132.36,6.05,138.46,6.05
BANG399,Bangalore,South,28-08-2025 23:17,Night,84,106.66,0.79,7.81,139.34,131.43,7.91,139.26,7.98
BANG400,Bangalore,Central,29-08-2025 14:24,Afternoon,64,106.55,0.86,9.25,160.53,145.78,14.75,160.62,14.78
BANG401,Bangalore,South,28-08-2025 05:15,Night,63,106.55,0.7,9.98,162.59,153.08,9.51,162.53,9.54
BANG402,Bangalore,South,29-08-2025 01:53,Night,57,106.72,0.9,3.22,92.3,85.56,6.74,92.36,6.74
BANG403,Bangalore,Central,28-08-2025 15:28,Afternoon,46,106.79,0.86,6.51,133.25,118.5,14.75,133.19,14.73
BANG404,Bangalore,South,27-08-2025 05:19,Night,41,106.59,0.75,5.64,123.17,109.7,13.47,123.16,13.52
BANG405,Bangalore,North,29-08-2025 17:36,Afternoon,89,106.65,0.9,14.93,219.52,202.62,16.9,219.52,16.88
BANG406,Bangalore,East,27-08-2025 08:20,Morning,75,106.56,0.87,14.6,219.93,199.28,20.65,219.99,20.68
BANG407,Bangalore,East,27-08-2025 05:40,Night,56,106.51,0.66,13.83,202.4,191.56,10.84,202.45,10.8
BANG408,Bangalore,South,29-08-2025 06:21,Morning,76,106.69,0.8,9.9,171.04,152.34,18.7,171.06,18.78
BANG409,Bangalore,Central,27-08-2025 10:34,Morning,72,106.6,0.98,9.42,154.74,147.5,7.24,154.65,7.2
BANG410,Bangalore,North,28-08-2025 10:09,Morning,65,106.61,0.76,14.71,213.04,200.41,12.63,213.11,12.67
BANG411,Bangalore,West,28-08-2025 12:18,Afternoon,69,106.57,0.92,11.2,171.46,165.28,6.18,171.38,6.24
BANG412,Bangalore,East,28-08-2025 01:53,Night,45,106.64,0.8,3.34,99.08,86.72,12.36,99.05,12.35
BANG413,Bangalore,North,28-08-2025 14:43,Afternoon,78,106.74,0.86,11.07,178.81,164.07,14.74,178.88,14.72
BANG414,Bangalore,Central,29-08-2025 08:19,Morning,86,106.67,0.77,4.35,108.11,96.84,11.27,108.02,11.29
BANG415,Bangalore,South,29-08-2025 04:43,Night,66,106.65,0.87,13.96,206.57,192.92,13.65,206.57,13.69
BANG416,Bangalore,Central,27-08-2025 09:09,Morning,76,106.52,0.73,14.6,215.27,199.26,16.01,215.3,16.1
BANG417,Bangalore,East,28-08-2025 14:43,Afternoon,54,106.78,0.9,8.51,156.66,138.49,18.17,156.57,18.11
BANG418,Bangalore,East,29-08-2025 10:09,Morning,80,106.67,0.66,3.54,113.62,88.74,24.88,113.55,24.94
BANG419,Bangalore,South,29-08-2025 16:07,Afternoon,82,106.79,0.62,4.69,115.78,100.3,15.48,115.85,15.39
BANG420,Bangalore,East,28-08-2025 11:48,Morning,75,106.51,0.55,13.41,201.28,187.36,13.92,201.33,13.95
BANG421,Bangalore,North,27-08-2025 11:00,Morning,78,106.74,0.98,12.25,186.32,175.87,10.45,186.36,10.44
BANG422,Bangalore,West,28-08-2025 04:22,Night,79,106.72,0.6,11.54,176.27,168.76,7.51,176.31,7.49
BANG423,Bangalore,Central,29-08-2025 14:47,Afternoon,45,106.61,0.95,7.87,148.53,132.0,16.53,148.5,16.56
BANG424,Bangalore,East,27-08-2025 16:35,Afternoon,53,106.66,0.96,8.5,160.77,138.33,22.44,160.82,22.53
BANG425,Bangalore,North,27-08-2025 15:29,Afternoon,62,106.61,0.61,6.44,139.54,117.71,21.83,139.61,21.8
BANG426,Bangalore,Central,28-08-2025 07:47,Morning,68,106.66,0.62,9.88,167.26,152.13,15.13,167.31,15.14
BANG427,Bangalore,North,28-08-2025 23:55,Night,56,106.58,0.77,11.68,189.76,170.09,19.67,189.82,19.58
BANG428,Bangalore,South,27-08-2025 07:11,Morning,77,106.73,0.63,7.74,152.75,130.77,21.98,152.81,21.94
BANG429,Bangalore,Central,29-08-2025 08:06,Morning,79,106.58,0.57,14.01,217.48,193.39,24.09,217.55,23.99
BANG430,Bangalore,East,29-08-2025 21:50,Evening,60,106.64,0.77,11.79,176.83,171.22,5.61,176.75,5.58
BANG431,Bangalore,Central,29-08-2025 15:00,Afternoon,48,106.73,0.79,10.45,165.43,157.86,7.57,165.35,7.56
BANG432,Bangalore,North,27-08-2025 11:52,Morning,55,106.57,0.88,3.71,108.91,90.38,18.53,108.95,18.46
BANG433,Bangalore,West,28-08-2025 04:57,Night,44,106.53,0.52,3.93,103.08,92.56,10.52,102.99,10.47
BANG434,Bangalore,West,29-08-2025 21:04,Evening,52,106.65,0.52,11.68,190.61,170.12,20.49,190.62,20.44
BANG435,Bangalore,North,29-08-2025 00:58,Night,66,106.64,0.51,13.99,199.77,193.22,6.55,199.82,6.47
BANG436,Bangalore,South,27-08-2025 11:46,Morning,40,106.64,0.98,7.98,154.56,133.12,21.44,154.5,21.4
BANG437,Bangalore,Central,27-08-2025 01:36,Night,67,106.63,0.7,6.49,139.51,118.22,21.29,139.54,21.26
BANG438,Bangalore,North,27-08-2025 13:19,Afternoon,58,106.64,0.61,6.47,130.87,118.02,12.85,130.84,12.83
BANG439,Bangalore,East,27-08-2025 01:51,Night,48,106.51,0.65,7.46,151.91,127.85,24.06,151.94,24.15
BANG440,Bangalore,Central,29-08-2025 04:15,Night,88,106.59,0.9,7.45,135.35,127.8,7.55,135.41,7.64
BANG441,Bangalore,Central,28-08-2025 07:58,Morning,88,106.64,0.93,5.14,116.96,104.72,12.24,116.91,12.26
BANG442,Bangalore,East,29-08-2025 07:55,Morning,71,106.7,0.56,7.31,142.55,126.45,16.1,142.56,16.1
BANG443,Bangalore,Central,29-08-2025 11:10,Morning,72,106.51,0.88,13.8,197.07,191.26,5.81,197.01,5.85
BANG444,Bangalore,Central,27-08-2025 03:02,Night,75,106.62,0.57,12.65,204.35,179.81,24.54,204.33,24.63
BANG445,Bangalore,West,28-08-2025 15:03,Afternoon,69,106.6,0.53,5.26,128.36,105.9,22.46,128.35,22.47
BANG446,Bangalore,West,29-08-2025 03:43,Night,84,106.75,0.51,10.91,167.53,162.48,5.05,167.51,5.01
BANG447,Bangalore,South,27-08-2025 08:27,Morning,45,106.79,0.93,6.83,137.85,121.7,16.15,137.83,16.25
BANG448,Bangalore,West,27-08-2025 17:54,Afternoon,74,106.72,0.59,14.43,220.08,197.66,22.42,220.17,22.48
BANG449,Bangalore,North,28-08-2025 06:21,Morning,85,106.63,0.56,9.83,171.46,151.62,19.84,171.43,19.87
